,County Name,Measure Name,Score Readmission,Score,Score Medicare
3237,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,Not Available,0.97
3238,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,14.2,0.97
3239,SEDGWICK,Rate of readmission for CABG,17.6,11.1,0.97
3240,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,Not Available,0.97
3241,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,20.4,0.97
3242,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,Not Available,0.97
3243,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.4,0.97
3244,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,Not Available,0.97
3245,SEDGWICK,Rate of readmission for stroke patients,17.6,Not Available,0.97
3246,SEDGWICK,Hospital return days for heart attack patients,17.6,Not Available,0.97
3247,SEDGWICK,Hospital return days for heart failure patients,17.6,Not Available,0.97
3248,SEDGWICK,Hospital return days for pneumonia patients,17.6,Not Available,0.97
3249,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,Not Available,0.97
3250,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,Not Available,0.97
3251,SEDGWICK,Rate of readmission for CABG,17.6,Not Available,0.97
3252,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,Not Available,0.97
3253,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,Not Available,0.97
3254,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,4.1,0.97
3255,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.4,0.97
3256,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,Not Available,0.97
3257,SEDGWICK,Rate of readmission for stroke patients,17.6,Not Available,0.97
3258,SEDGWICK,Hospital return days for heart attack patients,17.6,Not Available,0.97
3259,SEDGWICK,Hospital return days for heart failure patients,17.6,-5.2,0.97
3260,SEDGWICK,Hospital return days for pneumonia patients,17.6,-30.4,0.97
3261,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,15.8,0.97
3262,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,Not Available,0.97
3263,SEDGWICK,Rate of readmission for CABG,17.6,Not Available,0.97
3264,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,20.3,0.97
3265,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,22.8,0.97
3266,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,4.3,0.97
3267,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,15,0.97
3268,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,14.7,0.97
3269,SEDGWICK,Rate of readmission for stroke patients,17.6,11.7,0.97
3270,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,16.2,0.97
3271,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,23.6,0.97
3272,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,17.6,0.97
3273,SEDGWICK,Hospital return days for heart attack patients,17.6,-14.8,0.91
3274,SEDGWICK,Hospital return days for heart failure patients,17.6,-4.2,0.91
3275,SEDGWICK,Hospital return days for pneumonia patients,17.6,5.4,0.91
3276,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,16,0.91
3277,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,15.4,0.91
3278,SEDGWICK,Rate of readmission for CABG,17.6,12,0.91
3279,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,20.7,0.91
3280,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,19.6,0.91
3281,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,3.9,0.91
3282,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.5,0.91
3283,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,16.6,0.91
3284,SEDGWICK,Rate of readmission for stroke patients,17.6,11.2,0.91
3285,SEDGWICK,Hospital return days for heart attack patients,17.6,-1.8,0.91
3286,SEDGWICK,Hospital return days for heart failure patients,17.6,-4.7,0.91
3287,SEDGWICK,Hospital return days for pneumonia patients,17.6,14.6,0.91
3288,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,16,0.91
3289,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,14.6,0.91
3290,SEDGWICK,Rate of readmission for CABG,17.6,12.7,0.91
3291,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,20.4,0.91
3292,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,19.8,0.91
3293,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,3.8,0.91
3294,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.3,0.91
3295,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,16.2,0.91
3296,SEDGWICK,Rate of readmission for stroke patients,17.6,11.6,0.91
3297,SEDGWICK,Hospital return days for heart attack patients,17.6,Not Available,0.91
3298,SEDGWICK,Hospital return days for heart failure patients,17.6,Not Available,0.91
3299,SEDGWICK,Hospital return days for pneumonia patients,17.6,Not Available,0.91
3300,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,Not Available,0.91
3301,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,Not Available,0.91
3302,SEDGWICK,Rate of readmission for CABG,17.6,Not Available,0.91
3303,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,Not Available,0.91
3304,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,Not Available,0.91
3305,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,3.5,0.91
3306,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.5,0.91
3307,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,Not Available,0.91
3308,SEDGWICK,Rate of readmission for stroke patients,17.6,Not Available,0.91
3309,SEDGWICK,Hospital return days for heart attack patients,17.6,6.9,0.91
3310,SEDGWICK,Hospital return days for heart failure patients,17.6,-1,0.91
3311,SEDGWICK,Hospital return days for pneumonia patients,17.6,Not Available,0.91
3312,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,Not Available,0.91
3313,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,14.2,0.91
3314,SEDGWICK,Rate of readmission for CABG,17.6,11.1,0.91
3315,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,Not Available,0.91
3316,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,20.4,0.91
3317,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,Not Available,0.91
3318,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.4,0.91
3319,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,Not Available,0.91
3320,SEDGWICK,Rate of readmission for stroke patients,17.6,Not Available,0.91
3321,SEDGWICK,Hospital return days for heart attack patients,17.6,Not Available,0.91
3322,SEDGWICK,Hospital return days for heart failure patients,17.6,Not Available,0.91
3323,SEDGWICK,Hospital return days for pneumonia patients,17.6,Not Available,0.91
3324,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,Not Available,0.91
3325,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,Not Available,0.91
3326,SEDGWICK,Rate of readmission for CABG,17.6,Not Available,0.91
3327,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,Not Available,0.91
3328,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,Not Available,0.91
3329,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,4.1,0.91
3330,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,14.4,0.91
3331,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,Not Available,0.91
3332,SEDGWICK,Rate of readmission for stroke patients,17.6,Not Available,0.91
3333,SEDGWICK,Hospital return days for heart attack patients,17.6,Not Available,0.91
3334,SEDGWICK,Hospital return days for heart failure patients,17.6,-5.2,0.91
3335,SEDGWICK,Hospital return days for pneumonia patients,17.6,-30.4,0.91
3336,SEDGWICK,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",17.6,15.8,0.91
3337,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,Not Available,0.91
3338,SEDGWICK,Rate of readmission for CABG,17.6,Not Available,0.91
3339,SEDGWICK,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,17.6,20.3,0.91
3340,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,22.8,0.91
3341,SEDGWICK,Rate of readmission after hip/knee replacement,17.6,4.3,0.91
3342,SEDGWICK,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,17.6,15,0.91
3343,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,14.7,0.91
3344,SEDGWICK,Rate of readmission for stroke patients,17.6,11.7,0.91
3345,SEDGWICK,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,17.6,16.2,0.91
3346,SEDGWICK,Heart failure (HF) 30-Day Readmission Rate,17.6,23.6,0.91
3347,SEDGWICK,Pneumonia (PN) 30-Day Readmission Rate,17.6,17.6,0.91
3348,JACKSON,Hospital return days for heart attack patients,12.8,Not Available,Not Available
3349,JACKSON,Hospital return days for heart failure patients,12.8,Not Available,Not Available
3350,JACKSON,Hospital return days for pneumonia patients,12.8,-12.5,Not Available
3351,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,Not Available,Not Available
3352,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,Not Available,Not Available
3353,JACKSON,Rate of readmission for CABG,12.8,Not Available,Not Available
3354,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,Not Available,Not Available
3355,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,Not Available,Not Available
3356,JACKSON,Rate of readmission after hip/knee replacement,12.8,Not Available,Not Available
3357,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,15,Not Available
3358,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,16.9,Not Available
3359,JACKSON,Rate of readmission for stroke patients,12.8,Not Available,Not Available
3360,JACKSON,Hospital return days for heart attack patients,12.8,15.1,Not Available
3361,JACKSON,Hospital return days for heart failure patients,12.8,26.7,Not Available
3362,JACKSON,Hospital return days for pneumonia patients,12.8,10.1,Not Available
3363,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,18.3,Not Available
3364,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,17.7,Not Available
3365,JACKSON,Rate of readmission for CABG,12.8,13.5,Not Available
3366,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,20.3,Not Available
3367,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,23.2,Not Available
3368,JACKSON,Rate of readmission after hip/knee replacement,12.8,4.4,Not Available
3369,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,16.5,Not Available
3370,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,17.9,Not Available
3371,JACKSON,Rate of readmission for stroke patients,12.8,12,Not Available
3372,JACKSON,Hospital return days for heart attack patients,12.8,Not Available,Not Available
3373,JACKSON,Hospital return days for heart failure patients,12.8,32.5,Not Available
3374,JACKSON,Hospital return days for pneumonia patients,12.8,37.8,Not Available
3375,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,17.4,Not Available
3376,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,Not Available,Not Available
3377,JACKSON,Rate of readmission for CABG,12.8,Not Available,Not Available
3378,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,19.8,Not Available
3379,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,20,Not Available
3380,JACKSON,Rate of readmission after hip/knee replacement,12.8,4.3,Not Available
3381,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,16.2,Not Available
3382,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,17.7,Not Available
3383,JACKSON,Rate of readmission for stroke patients,12.8,11.3,Not Available
3384,JACKSON,Hospital return days for heart attack patients,12.8,-22.8,Not Available
3385,JACKSON,Hospital return days for heart failure patients,12.8,7.8,Not Available
3386,JACKSON,Hospital return days for pneumonia patients,12.8,-0.6,Not Available
3387,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,19.2,Not Available
3388,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,14.7,Not Available
3389,JACKSON,Rate of readmission for CABG,12.8,12.4,Not Available
3390,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,19.1,Not Available
3391,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,22.3,Not Available
3392,JACKSON,Rate of readmission after hip/knee replacement,12.8,4.7,Not Available
3393,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,15.3,Not Available
3394,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,17.5,Not Available
3395,JACKSON,Rate of readmission for stroke patients,12.8,11.2,Not Available
3396,JACKSON,Hospital return days for heart attack patients,12.8,30,Not Available
3397,JACKSON,Hospital return days for heart failure patients,12.8,14,Not Available
3398,JACKSON,Hospital return days for pneumonia patients,12.8,22,Not Available
3399,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,16.2,Not Available
3400,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,17.9,Not Available
3401,JACKSON,Rate of readmission for CABG,12.8,13.6,Not Available
3402,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,23.8,Not Available
3403,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,23.9,Not Available
3404,JACKSON,Rate of readmission after hip/knee replacement,12.8,6.2,Not Available
3405,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,17.3,Not Available
3406,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,18.3,Not Available
3407,JACKSON,Rate of readmission for stroke patients,12.8,12.7,Not Available
3408,JACKSON,Hospital return days for heart attack patients,12.8,Not Available,Not Available
3409,JACKSON,Hospital return days for heart failure patients,12.8,-23.7,Not Available
3410,JACKSON,Hospital return days for pneumonia patients,12.8,22.9,Not Available
3411,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,16.7,Not Available
3412,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,Not Available,Not Available
3413,JACKSON,Rate of readmission for CABG,12.8,Not Available,Not Available
3414,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,19.1,Not Available
3415,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,21.6,Not Available
3416,JACKSON,Rate of readmission after hip/knee replacement,12.8,3.8,Not Available
3417,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,14.6,Not Available
3418,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,17.4,Not Available
3419,JACKSON,Rate of readmission for stroke patients,12.8,Not Available,Not Available
3420,JACKSON,Hospital return days for heart attack patients,12.8,-13.3,Not Available
3421,JACKSON,Hospital return days for heart failure patients,12.8,0.5,Not Available
3422,JACKSON,Hospital return days for pneumonia patients,12.8,10.5,Not Available
3423,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,18.5,Not Available
3424,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,15.9,Not Available
3425,JACKSON,Rate of readmission for CABG,12.8,12,Not Available
3426,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,20.1,Not Available
3427,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,20.3,Not Available
3428,JACKSON,Rate of readmission after hip/knee replacement,12.8,4.2,Not Available
3429,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,15.9,Not Available
3430,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,18.2,Not Available
3431,JACKSON,Rate of readmission for stroke patients,12.8,11.1,Not Available
3432,JACKSON,Hospital return days for heart attack patients,12.8,-0.1,Not Available
3433,JACKSON,Hospital return days for heart failure patients,12.8,17.8,Not Available
3434,JACKSON,Hospital return days for pneumonia patients,12.8,27.5,Not Available
3435,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,16.1,Not Available
3436,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,16.8,Not Available
3437,JACKSON,Rate of readmission for CABG,12.8,Not Available,Not Available
3438,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,20.3,Not Available
3439,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,23.4,Not Available
3440,JACKSON,Rate of readmission after hip/knee replacement,12.8,5.1,Not Available
3441,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,15.6,Not Available
3442,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,18.5,Not Available
3443,JACKSON,Rate of readmission for stroke patients,12.8,12.6,Not Available
3444,JACKSON,Hospital return days for heart attack patients,12.8,11.9,Not Available
3445,JACKSON,Hospital return days for heart failure patients,12.8,-10.9,Not Available
3446,JACKSON,Hospital return days for pneumonia patients,12.8,9.3,Not Available
3447,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,Not Available,Not Available
3448,JACKSON,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,12.8,17,Not Available
3449,JACKSON,Rate of readmission for CABG,12.8,Not Available,Not Available
3450,JACKSON,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,12.8,20.8,Not Available
3451,JACKSON,Heart failure (HF) 30-Day Readmission Rate,12.8,21.5,Not Available
3452,JACKSON,Rate of readmission after hip/knee replacement,12.8,4.8,Not Available
3453,JACKSON,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,12.8,16.6,Not Available
3454,JACKSON,Pneumonia (PN) 30-Day Readmission Rate,12.8,19.5,Not Available
3455,JACKSON,Rate of readmission for stroke patients,12.8,13,Not Available
3456,JACKSON,Hospital return days for heart attack patients,12.8,12.1,Not Available
3457,JACKSON,Hospital return days for heart failure patients,12.8,-7.7,Not Available
3458,JACKSON,Hospital return days for pneumonia patients,12.8,7.6,Not Available
3459,JACKSON,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",12.8,17.9,Not Available
